productName,Source,Model,Company,TotalCost,RGB,GB,PricePerGB,Speed,Timing,Latency,uniform_speedScore,uniform_priceScore
G.SKILL TridentZ Series 64GB (4 x 16GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Intel Z370 / X299 Desktop Memory Model F4-3600C17Q-64GTZKW,Newegg,F4-3600C17Q-64GTZKW,G.SKILL,399.99,False,64.0,6.24984375,3600.0,17.0,9.44,8.2321618743344,7.727651601259239
G.SKILL TridentZ Series 128GB (8 x 16GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Intel X299 Desktop Memory Model F4-3600C17Q2128GTZKK,Newegg,F4-3600C17Q2128GTZKK,G.SKILL,1100.0,False,128.0,8.59375,3600.0,17.0,9.44,8.2321618743344,6.25142077744942
G.SKILL TridentZ Series 64GB (4 x 16GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Intel Z370 / X299 Desktop Memory Model F4-3600C17Q-64GTZ,Newegg,F4-3600C17Q-64GTZ,G.SKILL,354.98,False,64.0,5.5465625,3600.0,17.0,9.44,8.2321618743344,8.17058973458155
G.SKILL TridentZ Series 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model F4-3600C17D-32GTZKW,Newegg,F4-3600C17D-32GTZKW,G.SKILL,165.01,False,32.0,5.1565625,3600.0,17.0,9.44,8.2321618743344,8.416218168434582
HyperX FURY RGB - DDR4 - 32 GB: 2 x 16 GB - DIMM 288-pin - 3600 MHz / PC4-28800 - CL17 - 1.35 V - unbuffered - non-ECC -,Newegg,-,HyperX,172.3,True,32.0,5.384375,3600.0,17.0,9.44,8.2321618743344,8.272738097698316
HyperX Fury RGB HX436C17FB3A/16 16GB DDR4 3600Mhz Non ECC Memory RAM DIMM,Newegg,DIMM,HyperX,88.26,True,16.0,5.51625,3600.0,17.0,9.44,8.2321618743344,8.189681047148653
HyperX Predator Black 64GB kit 3600MHz DDR4 CL17 DIMM XMP Desktop PC Memory (HX436C17PB3K4/64),Newegg,(HX436C17PB3K4/64),HyperX,341.0,False,64.0,5.328125,3600.0,17.0,9.44,8.2321618743344,8.308165275657887
HyperX Predator Black 64GB kit 3600MHz DDR4 CL17 DIMM XMP Desktop PC Memory (HX436C17PB3K4/64),Newegg,(HX436C17PB3K4/64),HyperX,331.33,False,64.0,5.17703125,3600.0,17.0,9.44,8.2321618743344,8.403326612010405
HyperX Predator Black 16GB 3600MHz DDR4 CL17 DIMM XMP Desktop PC Memory (HX436C17PB3/16),Newegg,(HX436C17PB3/16),HyperX,85.82,False,16.0,5.36375,3600.0,17.0,9.44,8.2321618743344,8.28572806295016
HyperX FURY - DDR4 - 32 GB: 2 x 16 GB - DIMM 288-pin - 3600 MHz / PC4-28800 - CL17 - 1.35 V - unbuffered - non-ECC - bla,Newegg,bla,HyperX,190.0,False,32.0,5.9375,3600.0,17.0,9.44,8.2321618743344,7.924370847762527
HyperX Predator RGB 16GB 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Intel XMP 2.0 Desktop Memory Model HX436C17PB3A/16,Newegg,HX436C17PB3A/16,HyperX,99.99,True,16.0,6.249375,3600.0,17.0,9.44,8.2321618743344,7.727946827742236
G.SKILL TridentZ RGB Series 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3866 (PC4 30900) Intel Z370 Desktop Memory Model F4-3866C18D-32GTZR,Newegg,F4-3866C18D-32GTZR,G.SKILL,234.99,True,32.0,7.3434375,3866.0,18.0,9.31,8.370607028753994,7.0388882164285675
G.SKILL Ripjaws V Series 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 2666 (PC4 21300) Desktop Memory Model F4-2666C15D-32GVR,Newegg,F4-2666C15D-32GVR,G.SKILL,129.99,False,32.0,4.0621875,2666.0,15.0,11.25,6.3045793397231105,9.10547359740358
G.SKILL Ripjaws V Series 64GB (4 x 16GB) 288-Pin DDR4 SDRAM DDR4 2666 (PC4 21300) Desktop Memory Model F4-2666C15Q-64GVR,Newegg,F4-2666C15Q-64GVR,G.SKILL,283.21,False,64.0,4.42515625,2666.0,15.0,11.25,6.3045793397231105,8.876869890736678
"HyperX Impact 32GB 2666MHz DDR4 CL15 260-Pin SODIMM Laptop Memory, Kit of 2 (HX426S15IB2K2/32)",Newegg,(HX426S15IB2K2/32),HyperX,131.97,False,32.0,4.1240625,2666.0,15.0,11.25,6.3045793397231105,9.066503701648053
CORSAIR Dominator Platinum 64GB (4 x 16GB) 288-Pin DDR4 SDRAM DDR4 2666 (PC4 21300) Desktop Memory Model CMD64GX4M4A2666C15,Newegg,CMD64GX4M4A2666C15,CORSAIR,1185.25,False,64.0,18.51953125,2666.0,15.0,11.25,6.3045793397231105,0.0
HyperX Predator 64GB 2x32GB DDR4 2666MHz 288pin DIMM Memory Kit HX426C15PB3K2/64,Newegg,HX426C15PB3K2/64,HyperX,236.89,False,64.0,3.70140625,2666.0,15.0,11.25,6.3045793397231105,9.332699580483169
HyperX Predator 128GB 4x32GB DDR4 2666MHz 288pin DIMM Memory Kit HX426C15PB3K412,Newegg,HX426C15PB3K412,HyperX,488.9,False,128.0,3.81953125,2666.0,15.0,11.25,6.3045793397231105,9.258302506768066
HyperX Predator 128GB (4 x 32GB) 288-Pin DDR4 SDRAM DDR4 2666 (PC4 21300) Intel XMP 2.0 Desktop Memory Model HX426C15PB3K4/128,Newegg,HX426C15PB3K4/128,HyperX,548.99,False,128.0,4.288984375,2666.0,15.0,11.25,6.3045793397231105,8.962633184047142
New Kingston Memory HX426S15IB2/16 16GB 2666MHz DDR4 CL15 SODIMM HyperX Impact R,Newegg,R,New,157.84,False,16.0,9.865,2666.0,15.0,11.25,6.3045793397231105,5.4507665555631
HyperX Predator 64GB (2 x 32GB) 288-Pin DDR4 SDRAM DDR4 2666 (PC4 21300) Intel XMP 2.0 Desktop Memory Model HX426C15PB3K2/64,Newegg,HX426C15PB3K2/64,HyperX,249.99,False,64.0,3.90609375,2666.0,15.0,11.25,6.3045793397231105,9.203784016241393
HyperX Predator 32GB 288-Pin DDR4 SDRAM DDR4 2666 (PC4 21300) Intel XMP 2.0 Desktop Memory Model HX426C15PB3/32,Newegg,HX426C15PB3/32,HyperX,129.99,False,32.0,4.0621875,2666.0,15.0,11.25,6.3045793397231105,9.10547359740358
G.SKILL TridentZ RGB Series 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3733 (PC4 29800) Intel Z370 Desktop Memory Model F4-3733C17D-32GTZR,Newegg,F4-3733C17D-32GTZR,G.SKILL,289.99,True,32.0,9.0621875,3733.0,17.0,9.11,8.583599574014912,5.956391112108321
G.SKILL TridentZ Series 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3733 (PC4 29800) Intel Z370 Desktop Memory Model F4-3733C17D-32GTZSW,Newegg,F4-3733C17D-32GTZSW,G.SKILL,214.99,False,32.0,6.7184375,3733.0,17.0,9.11,8.583599574014912,7.432523527090473
G.SKILL TridentZ Series 64GB (4 x 16GB) 288-Pin DDR4 SDRAM DDR4 3733 (PC4 29800) Intel Z370 Desktop Memory Model F4-3733C17Q-64GTZSW,Newegg,F4-3733C17Q-64GTZSW,G.SKILL,507.32,False,64.0,7.926875,3733.0,17.0,9.11,8.583599574014912,6.671429653925676
G.SKILL Ripjaws V Series 64GB (2 x 32GB) 288-Pin DDR4 SDRAM DDR4 2666 (PC4 21300) Desktop Memory Model F4-2666C18D-64GVK,Newegg,F4-2666C18D-64GVK,G.SKILL,209.99,False,64.0,3.28109375,2666.0,18.0,13.5,3.9084132055378076,9.5974193269033
G.SKILL Trident Z Neo Series 64GB (2 x 32GB) 288-Pin DDR4 SDRAM DDR4 2666 (PC4 21300) Desktop Memory Model F4-2666C18D-64GTZN,Newegg,F4-2666C18D-64GTZN,G.SKILL,229.99,False,64.0,3.59359375,2666.0,18.0,13.5,3.9084132055378076,9.400601671572346
G.SKILL Ripjaws V Series 128GB (4 x 32GB) 288-Pin DDR4 SDRAM DDR4 2666 (PC4 21300) Desktop Memory Model F4-2666C18Q-128GVK,Newegg,F4-2666C18Q-128GVK,G.SKILL,409.99,False,128.0,3.203046875,2666.0,18.0,13.5,3.9084132055378076,9.646574536322206
G.SKILL Ripjaws V Series 32GB 288-Pin DDR4 SDRAM DDR4 2666 (PC4 21300) Desktop Memory Model F4-2666C18S-32GVK,Newegg,F4-2666C18S-32GVK,G.SKILL,109.99,False,32.0,3.4371875,2666.0,18.0,13.5,3.9084132055378076,9.49910890806549
G.SKILL Trident Z Royal Series 64GB (2 x 32GB) 288-Pin DDR4 SDRAM DDR4 2666 (PC4 21300) Desktop Memory Model F4-2666C18D-64GTRS,Newegg,F4-2666C18D-64GTRS,G.SKILL,239.99,False,64.0,3.74984375,2666.0,18.0,13.5,3.9084132055378076,9.30219284390687
G.SKILL Trident Z Royal Series 64GB (2 x 32GB) 288-Pin DDR4 SDRAM DDR4 2666 (PC4 21300) Desktop Memory Model F4-2666C18D-64GTRG,Newegg,F4-2666C18D-64GTRG,G.SKILL,244.99,False,64.0,3.82796875,2666.0,18.0,13.5,3.9084132055378076,9.252988430074131
CORSAIR ValueSelect 16GB 288-Pin DDR4 SDRAM DDR4 2666 (PC4 21300) Desktop Memory Model CMV16GX4M1A2666C18,Newegg,CMV16GX4M1A2666C18,CORSAIR,59.99,False,16.0,3.749375,2666.0,18.0,13.5,3.9084132055378076,9.302488070389867
G.SKILL Ripjaws V Series 256GB (8 x 32GB) 288-Pin DDR4 SDRAM DDR4 2666 (PC4 21300) Desktop Memory Model F4-2666C18Q2-256GVK,Newegg,F4-2666C18Q2-256GVK,G.SKILL,849.99,False,256.0,3.3202734375,2666.0,18.0,13.5,3.9084132055378076,9.572743313366182
G.SKILL Trident Z Royal Series 128GB (4 x 32GB) 288-Pin DDR4 SDRAM DDR4 2666 (PC4 21300) Desktop Memory Model F4-2666C18Q-128GTRG,Newegg,F4-2666C18Q-128GTRG,G.SKILL,499.99,False,128.0,3.906171875,2666.0,18.0,13.5,3.9084132055378076,9.203734811827559
G.SKILL Trident Z Royal Series 128GB (4 x 32GB) 288-Pin DDR4 SDRAM DDR4 2666 (PC4 21300) Desktop Memory Model F4-2666C18Q-128GTRS,Newegg,F4-2666C18Q-128GTRS,G.SKILL,539.99,False,128.0,4.218671875,2666.0,18.0,13.5,3.9084132055378076,9.006917156496607
G.SKILL TridentZ RGB Series 128GB (4 x 32GB) 288-Pin DDR4 SDRAM DDR4 2666 (PC4 21300) Intel XMP 2.0 Desktop Memory Model F4-2666C18Q-128GTZR,Newegg,F4-2666C18Q-128GTZR,G.SKILL,469.99,True,128.0,3.671796875,2666.0,18.0,13.5,3.9084132055378076,9.351348053325776
G.SKILL Ripjaws V Series 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 2400 (PC4 19200) Desktop Memory Model F4-2400C15D-32GVR,Newegg,F4-2400C15D-32GVR,G.SKILL,114.99,False,32.0,3.5934375,2400.0,15.0,12.5,4.973375931842386,9.400700080400012
G.SKILL Ripjaws V Series 64GB (4 x 16GB) 288-Pin DDR4 SDRAM DDR4 2400 (PC4 19200) Desktop Memory Model F4-2400C15Q-64GVR,Newegg,F4-2400C15Q-64GVR,G.SKILL,319.99,False,64.0,4.99984375,2400.0,15.0,12.5,4.973375931842386,8.514922222583055
G.SKILL Aegis 16GB 288-Pin DDR4 SDRAM DDR4 2400 (PC4 19200) Intel Z170 Platform / Intel X99 Platform Desktop Memory Model F4-2400C15S-16GIS,Newegg,F4-2400C15S-16GIS,G.SKILL,56.99,False,16.0,3.561875,2400.0,15.0,12.5,4.973375931842386,9.420578663588438
G.SKILL Flare X Series 128GB (8 x 16GB) 288-Pin DDR4 SDRAM DDR4 2400 (PC4 19200) AMD X399 Desktop Memory Model F4-2400C15Q2-128GFX,Newegg,F4-2400C15Q2-128GFX,G.SKILL,507.46,False,128.0,3.96453125,2400.0,15.0,12.5,4.973375931842386,9.166979114694504
G.SKILL TridentZ RGB Series 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 2400 (PC4 19200) AMD X370 / X399 Desktop Memory Model F4-2400C15D-32GTZRX,Newegg,F4-2400C15D-32GTZRX,G.SKILL,129.99,True,32.0,4.0621875,2400.0,15.0,12.5,4.973375931842386,9.10547359740358
HyperX FURY 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 2400 (PC4 19200) Desktop Memory Model HX424C15FB3K2/32,Newegg,HX424C15FB3K2/32,HyperX,139.97,False,32.0,4.3740625,2400.0,15.0,12.5,4.973375931842386,8.90904957738329
G.SKILL FORTIS Series 64GB (4 x 16GB) 288-Pin DDR4 SDRAM DDR4 2400 (PC4 19200) AMD X370 / B350 / A320 Memory (Desktop Memory) Model F4-2400C15Q-64GFT,Newegg,F4-2400C15Q-64GFT,G.SKILL,199.99,False,64.0,3.12484375,2400.0,15.0,12.5,4.973375931842386,9.695828154568778
HyperX FURY 64GB (4 x 16GB) 288-Pin DDR4 SDRAM DDR4 2400 (PC4 19200) Desktop Memory Model HX424C15FB3K4/64,Newegg,HX424C15FB3K4/64,HyperX,257.24,False,64.0,4.019375,2400.0,15.0,12.5,4.973375931842386,9.132437616183921
HyperX FURY 16GB 288-Pin DDR4 SDRAM DDR4 2400 (PC4 19200) Desktop Memory Model HX424C15FB3/16,Newegg,HX424C15FB3/16,HyperX,69.87,False,16.0,4.366875,2400.0,15.0,12.5,4.973375931842386,8.9135763834559
"HyperX Fury 64GB (4 x 16GB) DDR4 2400MHz DRAM (Desktop Memory) CL15 1.2V Black DIMM (288-pin) HX424C15FBK4/64 (Intel XMP, AMD Ryzen)",Newegg,Ryzen),HyperX,228.89,False,64.0,3.57640625,2400.0,15.0,12.5,4.973375931842386,9.411426642615549
"HyperX Fury 16GB (1 x 16GB) DDR4 2400MHz DRAM (Desktop Memory) CL15 1.2V Black DIMM (288-pin) HX424C15FB/16 (Intel XMP, AMD Ryzen)",Newegg,Ryzen),HyperX,66.31,False,16.0,4.144375,2400.0,15.0,12.5,4.973375931842386,9.053710554051541
G.SKILL Trident Z RGB (For AMD) 64GB (4 x 16GB) 288-Pin DDR4 SDRAM DDR4 2400 (PC4 19200) AMD X370 / X399 Desktop Memory Model F4-2400C15Q-64GTZRX,Newegg,F4-2400C15Q-64GTZRX,G.SKILL,316.26,True,64.0,4.9415625,2400.0,15.0,12.5,4.973375931842386,8.551628715302277
"HyperX Fury 32GB (2 x 16GB) DDR4 2400MHz DRAM (Desktop Memory) CL15 1.2V Black DIMM (288-pin) HX424C15FBK2/32 (Intel XMP, AMD Ryzen)",Newegg,Ryzen),HyperX,126.83,False,32.0,3.9634375,2400.0,15.0,12.5,4.973375931842386,9.167667976488163
"HyperX Fury 16GB (1 x 16GB) DDR4 2400MHz DRAM (Desktop Memory) CL15 1.2V Black DIMM (288-pin) HX424C15FB/16 (Intel XMP, AMD Ryzen)",Newegg,Ryzen),HyperX,67.77,False,16.0,4.235625,2400.0,15.0,12.5,4.973375931842386,8.996239798694903
KINGSTON HX424C15FB3/16 Kingston HyperX Fury HX424C15FB3/16 DDR4-2400 16GB/2Gx64 CL15 Memory (Black),Newegg,(Black),KINGSTON,71.65,False,16.0,4.478125,2400.0,15.0,12.5,4.973375931842386,8.843509298158082
HyperX FURY - DDR4 - 32 GB - DIMM 288-pin - 2400 MHz / PC4-19200 - CL15 - 1.2 V - unbuffered - non-ECC - black,Newegg,black,HyperX,115.79,False,32.0,3.6184375,2400.0,15.0,12.5,4.973375931842386,9.384954667973535
HyperX Fury 64GB (4x16GB) DDR4 2400MHz 288pin DIMM Memory Kit HX424C15FB4K4/64,Newegg,HX424C15FB4K4/64,HyperX,236.11,False,64.0,3.68921875,2400.0,15.0,12.5,4.973375931842386,9.340375469041074
HyperX FURY 16GB 288-Pin DDR4 SDRAM DDR4 2400 (PC4 19200) Desktop Memory Model HX424C15FB3/16,Newegg,HX424C15FB3/16,HyperX,80.5,False,16.0,5.03125,2400.0,15.0,12.5,4.973375931842386,8.495142048222293
G.SKILL Ripjaws V Series 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model F4-3200C15D-32GVR,Newegg,F4-3200C15D-32GVR,G.SKILL,159.99,False,32.0,4.9996875,3200.0,15.0,9.38,8.296059637912673,8.515020631410719
G.SKILL TridentZ Series 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Intel Z370 Platform Desktop Memory Model F4-3200C15D-32GTZKW,Newegg,F4-3200C15D-32GTZKW,G.SKILL,169.99,False,32.0,5.3121875,3200.0,15.0,9.38,8.296059637912673,8.318202976079766
G.SKILL TridentZ Series 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Intel Z370 Platform Desktop Memory Model F4-3200C15D-32GTZSK,Newegg,F4-3200C15D-32GTZSK,G.SKILL,169.99,False,32.0,5.3121875,3200.0,15.0,9.38,8.296059637912673,8.318202976079766
G.SKILL Ripjaws V Series 64GB (4 x 16GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model F4-3200C15Q-64GVK,Newegg,F4-3200C15Q-64GVK,G.SKILL,324.99,False,64.0,5.07796875,3200.0,15.0,9.38,8.296059637912673,8.465717808750316
G.SKILL TridentZ RGB Series 128GB (8 x 16GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model F4-3200C15Q2-128GTZR,Newegg,F4-3200C15Q2-128GTZR,G.SKILL,938.99,True,128.0,7.335859375,3200.0,15.0,9.38,8.296059637912673,7.043661044570342
G.SKILL TridentZ Series 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Intel Z370 Platform Desktop Memory Model F4-3200C15D-32GTZSW,Newegg,F4-3200C15D-32GTZSW,G.SKILL,169.99,False,32.0,5.3121875,3200.0,15.0,9.38,8.296059637912673,8.318202976079766
G.SKILL TridentZ Series 64GB (4 x 16GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Intel Z370 Platform / Intel X99 Platform Desktop Memory Model F4-3200C15Q-64GTZSW,Newegg,F4-3200C15Q-64GTZSW,G.SKILL,455.4,False,64.0,7.115625,3200.0,15.0,9.38,8.296059637912673,7.182368287164832
G.SKILL Ripjaws V Series 64GB (4 x 16GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model F4-3200C15Q-64GVR,Newegg,F4-3200C15Q-64GVR,G.SKILL,324.99,False,64.0,5.07796875,3200.0,15.0,9.38,8.296059637912673,8.465717808750316
G.SKILL TridentZ Series 128GB (8 x 16GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Intel X99 Platform Desktop Memory Model F4-3200C15Q2-128GTZSW,Newegg,F4-3200C15Q2-128GTZSW,G.SKILL,802.9,False,128.0,6.27265625,3200.0,15.0,9.38,8.296059637912673,7.71328391242008
G.SKILL TridentZ Series 64GB (4 x 16GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Intel Z370 Platform Desktop Memory Model F4-3200C15Q-64GTZ,Newegg,F4-3200C15Q-64GTZ,G.SKILL,344.99,False,64.0,5.39046875,3200.0,15.0,9.38,8.296059637912673,8.268900153419361
Crucial - DDR4 - 16 GB - DIMM 288-pin - 2400 MHz / PC4-19200 - CL17 - 1.2 V - unbuffered - non-ECC,Newegg,non-ECC,Crucial,56.18,False,16.0,3.51125,2400.0,17.0,17.17,0.0,9.452463123752054
G.SKILL Aegis 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 2400 (PC4 19200) Intel X299 / Z270 / Z170 / X99 Platform Desktop Memory Model F4-2400C17D-32GIS,Newegg,F4-2400C17D-32GIS,G.SKILL,104.99,False,32.0,3.2809375,2400.0,17.0,17.17,0.0,9.597517735730966
G.SKILL Sniper X Series 64GB (4 x 16GB) 288-Pin DDR4 SDRAM DDR4 2400 (PC4 19200) Intel X299 / X99 / Z370 / Z270 / Z170 Platform Desktop Memory Model F4-2400C17Q-64GSXF,Newegg,F4-2400C17Q-64GSXF,G.SKILL,277.46,False,64.0,4.3353125,2400.0,17.0,17.17,0.0,8.933454966644327
Kingston Server Premier - DDR4 - 16 GB - SO-DIMM 260-pin - 2400 MHz / PC4-19200 - CL17 - 1.2 V - unbuffered - ECC,Newegg,ECC,Kingston,156.0,False,16.0,9.75,2400.0,17.0,17.17,0.0,5.523195452724892
Crucial 16GB DDR4 2400 MT/s PC4-19200 1.20 V Non-ECC CL17 Unbuffered DIMM 288-Pin SDRAM Memory,Newegg,Memory,Crucial,234.57,False,16.0,14.660625,2400.0,17.0,17.17,0.0,2.4304028168542837
MICRON MIC#CT2K16G4SFD824A 32GB DDR4 2400 SODIMM CL17 x8,Newegg,x8,MICRON,120.0,False,32.0,3.75,2400.0,17.0,17.17,0.0,9.302094435079205
Crucial 64GB (4 x 16GB) DDR4 2400MHz DRAM (Desktop Memory) CL17 1.2V DR DIMM (288-pin) CT4K16G4DFD824A,Newegg,CT4K16G4DFD824A,Crucial,499.96,False,64.0,7.811875,2400.0,17.0,17.17,0.0,6.743858551087467
Super Talent DDR4-2400 16GB/1Gx8 CL17 Value Memory,Newegg,Memory,Super,66.84,False,16.0,4.1775,2400.0,17.0,17.17,0.0,9.03284788258646
KINGSTON KVR24N17D8/16 Kingston ValueRAM KVR24N17D816 DDR4-2400 16GB2Gx64 CL17 Memory,Newegg,Memory,KINGSTON,80.0,False,16.0,5.0,2400.0,17.0,17.17,0.0,8.514823813755388
Kingston Technology Corp. KSM24ED8/16ME 16GB 2400MHz DDR4 ECC CL17 DIM,Newegg,DIM,Kingston,95.0,False,16.0,5.9375,2400.0,17.0,17.17,0.0,7.924370847762527
Kingston 16GB DDR4-2400 SODIMM CL17 260-pin Notebook Memory KVR24S17D8/16,Newegg,KVR24S17D8/16,Kingston,81.0,False,16.0,5.0625,2400.0,17.0,17.17,0.0,8.475460282689198
CORSAIR Vengeance LPX 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 2133 (PC4 17000) Memory Kit Model CMK32GX4M2A2133C13,Newegg,CMK32GX4M2A2133C13,CORSAIR,106.99,False,32.0,3.3434375,2133.0,13.0,12.19,5.303514376996806,9.558154204664774
CORSAIR Vengeance LPX 64GB (4 x 16GB) 288-Pin DDR4 SDRAM DDR4 2133 (PC4 17000) Desktop Memory Model CMK64GX4M4A2133C13,Newegg,CMK64GX4M4A2133C13,CORSAIR,549.99,False,64.0,8.59359375,2133.0,13.0,12.19,5.303514376996806,6.251519186277086
G.SKILL Flare X Series 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 2933 (PC4 23400) Desktop Memory Model F4-2933C14D-32GFX,Newegg,F4-2933C14D-32GFX,G.SKILL,179.99,False,32.0,5.6246875,2933.0,14.0,9.55,8.115015974440894,8.121385320748812
G.SKILL Flare X Series 128GB (8 x 16GB) 288-Pin DDR4 SDRAM DDR4 2933 (PC4 23400) AMD X399 Desktop Memory Model F4-2933C14Q2-128GFX,Newegg,F4-2933C14Q2-128GFX,G.SKILL,978.26,False,128.0,7.64265625,2933.0,14.0,9.55,8.115015974440894,6.8504353114491785
G.SKILL Flare X Series 64GB (4 x 16GB) 288-Pin DDR4 SDRAM DDR4 2933 (PC4 23400) AMD X399 Desktop Memory Model F4-2933C14Q-64GFX,Newegg,F4-2933C14Q-64GFX,G.SKILL,480.96,False,64.0,7.515,2933.0,14.0,9.55,8.115015974440894,6.9308353236518725
G.SKILL Ripjaws V Series 64GB (4 x 16GB) 288-Pin DDR4 SDRAM DDR4 3400 (PC4 27200) Desktop Memory Model F4-3400C16Q-64GVR,Newegg,F4-3400C16Q-64GVR,G.SKILL,429.99,False,64.0,6.71859375,3400.0,16.0,9.41,8.264110756123536,7.432425118262809
G.SKILL Ripjaws V Series 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3400 (PC4 27200) Desktop Memory Model F4-3400C16D-32GVR,Newegg,F4-3400C16D-32GVR,G.SKILL,184.99,False,32.0,5.7809375,3400.0,16.0,9.41,8.264110756123536,8.022976493083336
G.SKILL TridentZ Series 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3400 (PC4 27200) Intel Z370 Platform Desktop Memory Model F4-3400C16D-32GTZ,Newegg,F4-3400C16D-32GTZ,G.SKILL,239.99,False,32.0,7.4996875,3400.0,16.0,9.41,8.264110756123536,6.94047938876309
G.SKILL TridentZ Series 64GB (4 x 16GB) 288-Pin DDR4 SDRAM DDR4 3400 (PC4 27200) Intel Z370 Platform Desktop Memory Model F4-3400C16Q-64GTZ,Newegg,F4-3400C16Q-64GTZ,G.SKILL,481.65,False,64.0,7.52578125,3400.0,16.0,9.41,8.264110756123536,6.924045114542956
G.SKILL TridentZ Series 128GB (8 x 16GB) 288-Pin DDR4 SDRAM DDR4 3866 (PC4 30900) Intel X299 Desktop Memory Model F4-3866C19Q2-128GTZSW,Newegg,F4-3866C19Q2-128GTZSW,G.SKILL,949.99,False,128.0,7.421796875,3866.0,19.0,9.83,7.8168264110756125,6.989536189354331
CORSAIR Vengeance LPX 64GB (4 x 16GB) 288-Pin DDR4 SDRAM DDR4 2400 (PC4 19200) AMD X399 Compatible Desktop Memory Model CMK64GX4M4A2400C14,Newegg,CMK64GX4M4A2400C14,CORSAIR,216.99,False,64.0,3.39046875,2400.0,14.0,11.67,5.857294994675186,9.528533147537466
CORSAIR Vengeance LPX 16GB 288-Pin DDR4 SDRAM DDR4 2400 (PC4 19200) Desktop Memory Model CMK16GX4M1A2400C14,Newegg,CMK16GX4M1A2400C14,CORSAIR,59.99,False,16.0,3.749375,2400.0,14.0,11.67,5.857294994675186,9.302488070389867
CORSAIR Vengeance LPX 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 2400 (PC4 19200) Memory Kit Model CMK32GX4M2A2400C14,Newegg,CMK32GX4M2A2400C14,CORSAIR,176.99,False,32.0,5.5309375,2400.0,14.0,11.67,5.857294994675186,8.180430617348097
"HyperX Fury 64GB (4 x 16GB) DDR4 2133MHz DRAM (Desktop Memory) CL14 1.2V Black DIMM (288-pin) HX421C14FBK4/64 (Intel XMP, AMD Ryzen)",Newegg,Ryzen),HyperX,212.59,False,64.0,3.32171875,2133.0,14.0,13.12,4.3130990415335475,9.571833031710277
"HyperX Fury 16GB (1 x 16GB) DDR4 2133MHz DRAM (Desktop Memory) CL14 1.2V Red DIMM (288-pin) HX421C14FR/16 (Intel XMP, AMD Ryzen)",Newegg,Ryzen),HyperX,88.85,False,16.0,5.553125,2133.0,14.0,13.12,4.3130990415335475,8.166456563819601
"HyperX Fury 64GB (4 x 16GB) DDR4 2133MHz DRAM (Desktop Memory) CL14 1.2V White DIMM (288-pin) HX421C14FWK4/64 (Intel XMP, AMD Ryzen)",Newegg,Ryzen),HyperX,499.96,False,64.0,7.811875,2133.0,14.0,13.12,4.3130990415335475,6.743858551087467
G.SKILL Ripjaws V Series 16GB 288-Pin DDR4 SDRAM DDR4 2800 (PC4 22400) Desktop Memory Model F4-2800C15S-16GVR,Newegg,F4-2800C15S-16GVR,G.SKILL,62.99,False,16.0,3.936875,2800.0,15.0,10.71,6.879659211927582,9.184397477191293
G.SKILL Ripjaws V Series 64GB (4 x 16GB) 288-Pin DDR4 SDRAM DDR4 2800 (PC4 22400) Desktop Memory Model F4-2800C15Q-64GVR,Newegg,F4-2800C15Q-64GVR,G.SKILL,249.99,False,64.0,3.90609375,2800.0,15.0,10.71,6.879659211927582,9.203784016241393
